fips,label,cost
28159,"Winston County, Mississippi",2.441
28161,"Yalobusha County, Mississippi",2.566
28163,"Yazoo County, Mississippi",2.535
29001,"Adair County, Missouri",2.026
29003,"Andrew County, Missouri",2.12
29005,"Atchison County, Missouri",2.261
29007,"Audrain County, Missouri",1.924
29009,"Barry County, Missouri",2.198
29011,"Barton County, Missouri",2.057
29013,"Bates County, Missouri",2.136
29015,"Benton County, Missouri",2.112
29017,"Bollinger County, Missouri",2.167
29019,"Boone County, Missouri",2.386
29021,"Buchanan County, Missouri",2.097
29023,"Butler County, Missouri",2.003
29025,"Caldwell County, Missouri",2.214
29027,"Callaway County, Missouri",2.253
29029,"Camden County, Missouri",2.378
29031,"Cape Girardeau County, Missouri",2.144
29033,"Carroll County, Missouri",2.057
29035,"Carter County, Missouri",2.042
29037,"Cass County, Missouri",2.19
29039,"Cedar County, Missouri",2.042
29041,"Chariton County, Missouri",2.018
29043,"Christian County, Missouri",2.19
29045,"Clark County, Missouri",1.964
29047,"Clay County, Missouri",2.284
29049,"Clinton County, Missouri",2.292
29051,"Cole County, Missouri",2.175
29053,"Cooper County, Missouri",2.206
29055,"Crawford County, Missouri",2.011
29057,"Dade County, Missouri",2.159
29059,"Dallas County, Missouri",2.198
29061,"Daviess County, Missouri",2.183
29063,"DeKalb County, Missouri",2.097
29065,"Dent County, Missouri",2.136
29067,"Douglas County, Missouri",2.198
29069,"Dunklin County, Missouri",1.878
29071,"Franklin County, Missouri",2.151
29073,"Gasconade County, Missouri",2.112
29075,"Gentry County, Missouri",2.104
29077,"Greene County, Missouri",2.237
29079,"Grundy County, Missouri",2.183
29081,"Harrison County, Missouri",2.198
29083,"Henry County, Missouri",1.901
29085,"Hickory County, Missouri",2.042
29087,"Holt County, Missouri",2.144
29089,"Howard County, Missouri",2.261
29091,"Howell County, Missouri",1.964
29093,"Iron County, Missouri",2.12
29095,"Jackson County, Missouri",2.175
29097,"Jasper County, Missouri",2.073
29099,"Jefferson County, Missouri",2.284
29101,"Johnson County, Missouri",2.097
29103,"Knox County, Missouri",2.05
29105,"Laclede County, Missouri",1.924
29107,"Lafayette County, Missouri",1.971
29109,"Lawrence County, Missouri",2.19
29111,"Lewis County, Missouri",2.034
29113,"Lincoln County, Missouri",2.057
29115,"Linn County, Missouri",2.018
29117,"Livingston County, Missouri",2.175
29119,"McDonald County, Missouri",2.402
29121,"Macon County, Missouri",2.042
29123,"Madison County, Missouri",2.159
29125,"Maries County, Missouri",2.183
29127,"Marion County, Missouri",1.979
29129,"Mercer County, Missouri",2.042
29131,"Miller County, Missouri",2.488
29133,"Mississippi County, Missouri",1.979
29135,"Moniteau County, Missouri",2.284
29137,"Monroe County, Missouri",1.948
29139,"Montgomery County, Missouri",2.042
29141,"Morgan County, Missouri",2.183
29143,"New Madrid County, Missouri",2.034
29145,"Newton County, Missouri",2.011
29147,"Nodaway County, Missouri",2.292
29149,"Oregon County, Missouri",2.065
29151,"Osage County, Missouri",2.269
29153,"Ozark County, Missouri",2.19
29155,"Pemiscot County, Missouri",2.034
29157,"Perry County, Missouri",2.159
29159,"Pettis County, Missouri",2.018
29161,"Phelps County, Missouri",2.065
29163,"Pike County, Missouri",2.018
29165,"Platte County, Missouri",2.73
29167,"Polk County, Missouri",1.956
29169,"Pulaski County, Missouri",2.245
29171,"Putnam County, Missouri",1.971
29173,"Ralls County, Missouri",2.034
29175,"Randolph County, Missouri",1.964
29177,"Ray County, Missouri",2.269
29179,"Reynolds County, Missouri",2.144
29181,"Ripley County, Missouri",2.026
29183,"St. Charles County, Missouri",2.37
29185,"St. Clair County, Missouri",1.979
29186,"Ste. Genevieve County, Missouri",2.245
29187,"St. Francois County, Missouri",2.12
29189,"St. Louis County, Missouri",2.386
29195,"Saline County, Missouri",1.862
29197,"Schuyler County, Missouri",1.987
29199,"Scotland County, Missouri",2.128
29201,"Scott County, Missouri",2.011
29203,"Shannon County, Missouri",2.042
29205,"Shelby County, Missouri",1.971
29207,"Stoddard County, Missouri",2.198
29209,"Stone County, Missouri",2.347
29211,"Sullivan County, Missouri",2.12
29213,"Taney County, Missouri",2.441
29215,"Texas County, Missouri",2.214
29217,"Vernon County, Missouri",2.151
29219,"Warren County, Missouri",1.956
29221,"Washington County, Missouri",2.237
29223,"Wayne County, Missouri",2.081
29225,"Webster County, Missouri",2.144
29227,"Worth County, Missouri",2.23
29229,"Wright County, Missouri",2.026
29510,"St. Louis city, Missouri",2.339
30001,"Beaverhead County, Montana",2.433
30003,"Big Horn County, Montana",2.323
30005,"Blaine County, Montana",2.449
30007,"Broadwater County, Montana",2.355
30009,"Carbon County, Montana",2.331
30011,"Carter County, Montana",2.394
30013,"Cascade County, Montana",2.292
30015,"Chouteau County, Montana",2.316
30017,"Custer County, Montana",2.347
30019,"Daniels County, Montana",2.621
30021,"Dawson County, Montana",2.527
30023,"Deer Lodge County, Montana",2.394
30025,"Fallon County, Montana",2.503
30027,"Fergus County, Montana",2.316
30029,"Flathead County, Montana",2.261
30031,"Gallatin County, Montana",2.378
30033,"Garfield County, Montana",2.339
30035,"Glacier County, Montana",2.292
30037,"Golden Valley County, Montana",2.316
30039,"Granite County, Montana",2.37
30041,"Hill County, Montana",2.37
30043,"Jefferson County, Montana",2.363
30045,"Judith Basin County, Montana",2.308
30047,"Lake County, Montana",2.464
30049,"Lewis and Clark County, Montana",2.323
30051,"Liberty County, Montana",2.3
30053,"Lincoln County, Montana",2.3
30055,"McCone County, Montana",2.543
30057,"Madison County, Montana",2.378
30059,"Meagher County, Montana",2.347
30061,"Mineral County, Montana",2.308
30063,"Missoula County, Montana",2.323
30065,"Musselshell County, Montana",2.316
30067,"Park County, Montana",2.402
30069,"Petroleum County, Montana",2.316
30071,"Phillips County, Montana",2.48
30073,"Pondera County, Montana",2.277
30075,"Powder River County, Montana",2.402
30077,"Powell County, Montana",2.339
30079,"Prairie County, Montana",2.496
30081,"Ravalli County, Montana",2.824
30083,"Richland County, Montana",2.629
30085,"Roosevelt County, Montana",2.668
30087,"Rosebud County, Montana",2.331
30089,"Sanders County, Montana",2.292
30091,"Sheridan County, Montana",2.66
30093,"Silver Bow County, Montana",2.464
30095,"Stillwater County, Montana",2.316
30097,"Sweet Grass County, Montana",2.331
30099,"Teton County, Montana",2.308
30101,"Toole County, Montana",2.3
30103,"Treasure County, Montana",2.308
30105,"Valley County, Montana",2.652
30107,"Wheatland County, Montana",2.331
30109,"Wibaux County, Montana",2.644
30111,"Yellowstone County, Montana",2.3
31001,"Adams County, Nebraska",2.198
31003,"Antelope County, Nebraska",2.222
31005,"Arthur County, Nebraska",2.347
31007,"Banner County, Nebraska",2.316
31009,"Blaine County, Nebraska",2.261
31011,"Boone County, Nebraska",2.253
31013,"Box Butte County, Nebraska",2.284
31015,"Boyd County, Nebraska",2.198
31017,"Brown County, Nebraska",2.175
31019,"Buffalo County, Nebraska",2.386
31021,"Burt County, Nebraska",2.245
31023,"Butler County, Nebraska",2.245
31025,"Cass County, Nebraska",2.464
31027,"Cedar County, Nebraska",2.198
31029,"Chase County, Nebraska",2.292
31031,"Cherry County, Nebraska",2.292
31033,"Cheyenne County, Nebraska",2.316
31035,"Clay County, Nebraska",2.128
31037,"Colfax County, Nebraska",2.23
31039,"Cuming County, Nebraska",2.23
31041,"Custer County, Nebraska",2.214
31043,"Dakota County, Nebraska",2.089
31045,"Dawes County, Nebraska",2.284
31047,"Dawson County, Nebraska",2.144
31049,"Deuel County, Nebraska",2.323
31051,"Dixon County, Nebraska",2.183
31053,"Dodge County, Nebraska",2.214
31055,"Douglas County, Nebraska",2.269
31057,"Dundy County, Nebraska",2.214
31059,"Fillmore County, Nebraska",2.19
31061,"Franklin County, Nebraska",2.323
31063,"Frontier County, Nebraska",2.253
31065,"Furnas County, Nebraska",2.292
31067,"Gage County, Nebraska",2.206
31069,"Garden County, Nebraska",2.316
31071,"Garfield County, Nebraska",2.261
31073,"Gosper County, Nebraska",2.175
31075,"Grant County, Nebraska",2.308
31077,"Greeley County, Nebraska",2.245
31079,"Hall County, Nebraska",2.104
31081,"Hamilton County, Nebraska",2.136
31083,"Harlan County, Nebraska",2.277
31085,"Hayes County, Nebraska",2.292
31087,"Hitchcock County, Nebraska",2.206
31089,"Holt County, Nebraska",2.237
31091,"Hooker County, Nebraska",2.292
31093,"Howard County, Nebraska",2.198
31095,"Jefferson County, Nebraska",2.167
31097,"Johnson County, Nebraska",2.245
31099,"Kearney County, Nebraska",2.323
31101,"Keith County, Nebraska",2.331
31103,"Keya Paha County, Nebraska",2.198
31105,"Kimball County, Nebraska",2.363
31107,"Knox County, Nebraska",2.269
31109,"Lancaster County, Nebraska",2.253
31111,"Lincoln County, Nebraska",2.331
31113,"Logan County, Nebraska",2.261
31115,"Loup County, Nebraska",2.269
31117,"McPherson County, Nebraska",2.331
31119,"Madison County, Nebraska",2.222
31121,"Merrick County, Nebraska",2.159
31123,"Morrill County, Nebraska",2.3
31125,"Nance County, Nebraska",2.316
31127,"Nemaha County, Nebraska",2.167
31129,"Nuckolls County, Nebraska",2.151
31131,"Otoe County, Nebraska",2.245
31133,"Pawnee County, Nebraska",2.198
31135,"Perkins County, Nebraska",2.331
31137,"Phelps County, Nebraska",2.316
31139,"Pierce County, Nebraska",2.222
31141,"Platte County, Nebraska",2.323
31143,"Polk County, Nebraska",2.277
31145,"Red Willow County, Nebraska",2.167
31147,"Richardson County, Nebraska",2.167
31149,"Rock County, Nebraska",2.237
31151,"Saline County, Nebraska",2.237
31153,"Sarpy County, Nebraska",2.237
31155,"Saunders County, Nebraska",2.308
31157,"Scotts Bluff County, Nebraska",2.261
31159,"Seward County, Nebraska",2.245
31161,"Sheridan County, Nebraska",2.316
31163,"Sherman County, Nebraska",2.198
31165,"Sioux County, Nebraska",2.284
31167,"Stanton County, Nebraska",2.245
31169,"Thayer County, Nebraska",2.104
31171,"Thomas County, Nebraska",2.261
31173,"Thurston County, Nebraska",2.159
31175,"Valley County, Nebraska",2.245
31177,"Washington County, Nebraska",2.323
31179,"Wayne County, Nebraska",2.19
31181,"Webster County, Nebraska",2.175
31183,"Wheeler County, Nebraska",2.261
31185,"York County, Nebraska",2.136
32001,"Churchill County, Nevada",2.511
32003,"Clark County, Nevada",2.402
32005,"Douglas County, Nevada",2.355
32007,"Elko County, Nevada",2.511
32009,"Esmeralda County, Nevada",2.738
32011,"Eureka County, Nevada",2.417
32013,"Humboldt County, Nevada",2.323
32015,"Lander County, Nevada",2.48
32017,"Lincoln County, Nevada",2.378
32019,"Lyon County, Nevada",2.339
32021,"Mineral County, Nevada",2.433
32023,"Nye County, Nevada",2.284
32027,"Pershing County, Nevada",2.433
32029,"Storey County, Nevada",2.449
32031,"Washoe County, Nevada",2.441
32033,"White Pine County, Nevada",2.277
32510,"Carson City, Nevada",2.676
33001,"Belknap County, New Hampshire",2.652
33003,"Carroll County, New Hampshire",2.801
33005,"Cheshire County, New Hampshire",2.425
33007,"Coos County, New Hampshire",2.597
33009,"Grafton County, New Hampshire",2.738
33011,"Hillsborough County, New Hampshire",2.527
33013,"Merrimack County, New Hampshire",2.652
33015,"Rockingham County, New Hampshire",2.589
33017,"Strafford County, New Hampshire",2.574
33019,"Sullivan County, New Hampshire",2.425
34001,"Atlantic County, New Jersey",2.441
34003,"Bergen County, New Jersey",2.691
34005,"Burlington County, New Jersey",2.316
34007,"Camden County, New Jersey",2.441
34009,"Cape May County, New Jersey",2.902
34011,"Cumberland County, New Jersey",2.167
34013,"Essex County, New Jersey",3.035
34015,"Gloucester County, New Jersey",2.261
34017,"Hudson County, New Jersey",2.48
34019,"Hunterdon County, New Jersey",2.996
34021,"Mercer County, New Jersey",2.464
34023,"Middlesex County, New Jersey",2.363
34025,"Monmouth County, New Jersey",2.543
34027,"Morris County, New Jersey",2.691
34029,"Ocean County, New Jersey",2.48
34031,"Passaic County, New Jersey",2.496
34033,"Salem County, New Jersey",2.762
34035,"Somerset County, New Jersey",2.668
34037,"Sussex County, New Jersey",2.801
34039,"Union County, New Jersey",2.363
34041,"Warren County, New Jersey",2.769
35001,"Bernalillo County, New Mexico",2.261
35003,"Catron County, New Mexico",2.222
35005,"Chaves County, New Mexico",2.128
35006,"Cibola County, New Mexico",2.136
35007,"Colfax County, New Mexico",2.613
35009,"Curry County, New Mexico",2.386
35011,"De Baca County, New Mexico",2.237
35013,"Doða Ana County, New Mexico",2.23
35015,"Eddy County, New Mexico",2.41
35017,"Grant County, New Mexico",2.441
35019,"Guadalupe County, New Mexico",2.292
35021,"Harding County, New Mexico",2.488
35023,"Hidalgo County, New Mexico",2.245
35025,"Lea County, New Mexico",2.378
35027,"Lincoln County, New Mexico",2.253
35028,"Los Alamos County, New Mexico",2.449
35029,"Luna County, New Mexico",2.214
35031,"McKinley County, New Mexico",2.089
35033,"Mora County, New Mexico",2.48
35035,"Otero County, New Mexico",2.339
35037,"Quay County, New Mexico",2.261
35039,"Rio Arriba County, New Mexico",2.308
35041,"Roosevelt County, New Mexico",2.237
35043,"Sandoval County, New Mexico",2.456
35045,"San Juan County, New Mexico",2.159
35047,"San Miguel County, New Mexico",2.37
35049,"Santa Fe County, New Mexico",2.425
35051,"Sierra County, New Mexico",2.167
35053,"Socorro County, New Mexico",2.277
35055,"Taos County, New Mexico",2.887
35057,"Torrance County, New Mexico",2.3
35059,"Union County, New Mexico",2.237
35061,"Valencia County, New Mexico",2.214
36001,"Albany County, New York",2.738
36003,"Allegany County, New York",2.449
36005,"Bronx County, New York",2.386
36007,"Broome County, New York",2.316
36009,"Cattaraugus County, New York",2.159
36011,"Cayuga County, New York",2.253
36013,"Chautauqua County, New York",2.183
36015,"Chemung County, New York",2.12
36017,"Chenango County, New York",2.449
36019,"Clinton County, New York",2.323
36021,"Columbia County, New York",2.456
36023,"Cortland County, New York",2.245
36025,"Delaware County, New York",2.918
36027,"Dutchess County, New York",2.605
36029,"Erie County, New York",2.347
36031,"Essex County, New York",2.284
36033,"Franklin County, New York",2.05
36035,"Fulton County, New York",2.183
36037,"Genesee County, New York",2.19
36039,"Greene County, New York",2.738
36041,"Hamilton County, New York",2.472
36043,"Herkimer County, New York",2.19
36045,"Jefferson County, New York",2.19
36047,"Kings County, New York",2.55
36049,"Lewis County, New York",2.402
36051,"Livingston County, New York",2.261
36053,"Madison County, New York",2.331
36055,"Monroe County, New York",2.323
36057,"Montgomery County, New York",2.308
36059,"Nassau County, New York",2.801
36061,"New York County, New York",3.959
36063,"Niagara County, New York",2.245
36065,"Oneida County, New York",2.339
36067,"Onondaga County, New York",2.253
36069,"Ontario County, New York",2.277
36071,"Orange County, New York",2.527
36073,"Orleans County, New York",2.018
36075,"Oswego County, New York",2.151
36077,"Otsego County, New York",2.394
36079,"Putnam County, New York",3.098
36081,"Queens County, New York",2.597
36083,"Rensselaer County, New York",2.668
36085,"Richmond County, New York",2.691
36087,"Rockland County, New York",2.496
36089,"St. Lawrence County, New York",2.175
36091,"Saratoga County, New York",2.754
36093,"Schenectady County, New York",2.511
36095,"Schoharie County, New York",2.535
36097,"Schuyler County, New York",2.245
36099,"Seneca County, New York",1.979
36101,"Steuben County, New York",2.19
36103,"Suffolk County, New York",2.613
36105,"Sullivan County, New York",2.167
36107,"Tioga County, New York",2.566
36109,"Tompkins County, New York",2.582
36111,"Ulster County, New York",2.566
36113,"Warren County, New York",2.511
36115,"Washington County, New York",2.926
36117,"Wayne County, New York",2.206
36119,"Westchester County, New York",2.636
36121,"Wyoming County, New York",2.55
36123,"Yates County, New York",1.917
37001,"Alamance County, North Carolina",2.308
37003,"Alexander County, North Carolina",2.253
37005,"Alleghany County, North Carolina",2.253
37007,"Anson County, North Carolina",2.073
37009,"Ashe County, North Carolina",2.245
37011,"Avery County, North Carolina",2.292
37013,"Beaufort County, North Carolina",2.339
37015,"Bertie County, North Carolina",2.112
37017,"Bladen County, North Carolina",2.269
37019,"Brunswick County, North Carolina",2.55
37021,"Buncombe County, North Carolina",2.167
37023,"Burke County, North Carolina",2.057
37025,"Cabarrus County, North Carolina",2.245
37027,"Caldwell County, North Carolina",2.097
37029,"Camden County, North Carolina",2.417
37031,"Carteret County, North Carolina",2.66
37033,"Caswell County, North Carolina",2.112
37035,"Catawba County, North Carolina",2.214
37037,"Chatham County, North Carolina",2.574
37039,"Cherokee County, North Carolina",2.355
37041,"Chowan County, North Carolina",2.253
37043,"Clay County, North Carolina",2.363
37045,"Cleveland County, North Carolina",2.042
37047,"Columbus County, North Carolina",2.128
37049,"Craven County, North Carolina",2.464
37051,"Cumberland County, North Carolina",2.237
37053,"Currituck County, North Carolina",2.644
37055,"Dare County, North Carolina",2.801
37057,"Davidson County, North Carolina",2.081
37059,"Davie County, North Carolina",2.355
37061,"Duplin County, North Carolina",2.19
37063,"Durham County, North Carolina",2.363
37065,"Edgecombe County, North Carolina",2.081
37067,"Forsyth County, North Carolina",2.269
37069,"Franklin County, North Carolina",2.198
37071,"Gaston County, North Carolina",2.128
37073,"Gates County, North Carolina",2.323
37075,"Graham County, North Carolina",2.331
37077,"Granville County, North Carolina",2.214
37079,"Greene County, North Carolina",2.144
37081,"Guilford County, North Carolina",2.277
37083,"Halifax County, North Carolina",2.159
37085,"Harnett County, North Carolina",2.363
37087,"Haywood County, North Carolina",2.394
37089,"Henderson County, North Carolina",2.284
37091,"Hertford County, North Carolina",2.151
37093,"Hoke County, North Carolina",2.222
37095,"Hyde County, North Carolina",2.48
37097,"Iredell County, North Carolina",2.316
37099,"Jackson County, North Carolina",2.37
37101,"Johnston County, North Carolina",2.441
37103,"Jones County, North Carolina",2.363
37105,"Lee County, North Carolina",2.339
37107,"Lenoir County, North Carolina",2.018
37109,"Lincoln County, North Carolina",2.112
37111,"McDowell County, North Carolina",2.323
37113,"Macon County, North Carolina",2.363
37115,"Madison County, North Carolina",2.3
37117,"Martin County, North Carolina",2.198
37119,"Mecklenburg County, North Carolina",2.441
37121,"Mitchell County, North Carolina",2.37
37123,"Montgomery County, North Carolina",2.112
37125,"Moore County, North Carolina",2.503
37127,"Nash County, North Carolina",2.081
37129,"New Hanover County, North Carolina",2.464
37131,"Northampton County, North Carolina",2.402
37133,"Onslow County, North Carolina",2.323
37135,"Orange County, North Carolina",2.855
37137,"Pamlico County, North Carolina",2.496
37139,"Pasquotank County, North Carolina",2.308
37141,"Pender County, North Carolina",2.55
37143,"Perquimans County, North Carolina",2.269
37145,"Person County, North Carolina",2.198
37147,"Pitt County, North Carolina",2.3
37149,"Polk County, North Carolina",2.417
37151,"Randolph County, North Carolina",2.144
37153,"Richmond County, North Carolina",1.971
37155,"Robeson County, North Carolina",1.94
37157,"Rockingham County, North Carolina",2.222
37159,"Rowan County, North Carolina",2.097
37161,"Rutherford County, North Carolina",2.034
37163,"Sampson County, North Carolina",2.081
37165,"Scotland County, North Carolina",2.175
37167,"Stanly County, North Carolina",2.12
37169,"Stokes County, North Carolina",2.378
37171,"Surry County, North Carolina",2.222
37173,"Swain County, North Carolina",2.3
37175,"Transylvania County, North Carolina",2.464
37177,"Tyrrell County, North Carolina",2.496
37179,"Union County, North Carolina",2.363
37181,"Vance County, North Carolina",2.151
37183,"Wake County, North Carolina",2.449
37185,"Warren County, North Carolina",2.175
37187,"Washington County, North Carolina",2.269
37189,"Watauga County, North Carolina",2.769
37191,"Wayne County, North Carolina",2.112
37193,"Wilkes County, North Carolina",2.308
37195,"Wilson County, North Carolina",2.112
37197,"Yadkin County, North Carolina",2.253
37199,"Yancey County, North Carolina",2.214
38001,"Adams County, North Dakota",2.503
38003,"Barnes County, North Dakota",2.347
38005,"Benson County, North Dakota",2.425
38007,"Billings County, North Dakota",2.644
38009,"Bottineau County, North Dakota",2.425
38011,"Bowman County, North Dakota",2.519
38013,"Burke County, North Dakota",2.558
38015,"Burleigh County, North Dakota",2.441
38017,"Cass County, North Dakota",2.347
38019,"Cavalier County, North Dakota",2.363
38021,"Dickey County, North Dakota",2.308
38023,"Divide County, North Dakota",2.676
38025,"Dunn County, North Dakota",2.652
38027,"Eddy County, North Dakota",2.378
38029,"Emmons County, North Dakota",2.441
38031,"Foster County, North Dakota",2.378
38033,"Golden Valley County, North Dakota",2.644
38035,"Grand Forks County, North Dakota",2.3
38037,"Grant County, North Dakota",2.456
38039,"Griggs County, North Dakota",2.331
38041,"Hettinger County, North Dakota",2.511
38043,"Kidder County, North Dakota",2.433
38045,"LaMoure County, North Dakota",2.339
38047,"Logan County, North Dakota",2.425
38049,"McHenry County, North Dakota",2.425
38051,"McIntosh County, North Dakota",2.347
38053,"McKenzie County, North Dakota",2.636
38055,"McLean County, North Dakota",2.449
38057,"Mercer County, North Dakota",2.449
38059,"Morton County, North Dakota",2.48
38061,"Mountrail County, North Dakota",2.566
38063,"Nelson County, North Dakota",2.308
38065,"Oliver County, North Dakota",2.449
38067,"Pembina County, North Dakota",2.3
38069,"Pierce County, North Dakota",2.417
38071,"Ramsey County, North Dakota",2.308
38073,"Ransom County, North Dakota",2.331
38075,"Renville County, North Dakota",2.449
38077,"Richland County, North Dakota",2.3
38079,"Rolette County, North Dakota",2.339
38081,"Sargent County, North Dakota",2.339
38083,"Sheridan County, North Dakota",2.449
38085,"Sioux County, North Dakota",2.441
38087,"Slope County, North Dakota",2.519
38089,"Stark County, North Dakota",2.511
38091,"Steele County, North Dakota",2.323
38093,"Stutsman County, North Dakota",2.347
38095,"Towner County, North Dakota",2.355
38097,"Traill County, North Dakota",2.323
38099,"Walsh County, North Dakota",2.308
38101,"Ward County, North Dakota",2.441
38103,"Wells County, North Dakota",2.425
38105,"Williams County, North Dakota",2.605
39001,"Adams County, Ohio",2.05
39003,"Allen County, Ohio",2.057
39005,"Ashland County, Ohio",2.104
39007,"Ashtabula County, Ohio",2.159
39009,"Athens County, Ohio",2.23
39011,"Auglaize County, Ohio",2.065
39013,"Belmont County, Ohio",2.018
39015,"Brown County, Ohio",2.136
39017,"Butler County, Ohio",2.284
39019,"Carroll County, Ohio",2.355
39021,"Champaign County, Ohio",2.284
39023,"Clark County, Ohio",2.12
39025,"Clermont County, Ohio",2.245
39027,"Clinton County, Ohio",1.995
39029,"Columbiana County, Ohio",2.089
39031,"Coshocton County, Ohio",1.94
39033,"Crawford County, Ohio",2.151
39035,"Cuyahoga County, Ohio",2.339
39037,"Darke County, Ohio",1.995
39039,"Defiance County, Ohio",1.987
39041,"Delaware County, Ohio",2.402
39043,"Erie County, Ohio",2.136
39045,"Fairfield County, Ohio",2.214
39047,"Fayette County, Ohio",1.948
39049,"Franklin County, Ohio",2.284
39051,"Fulton County, Ohio",2.214
39053,"Gallia County, Ohio",1.924
39055,"Geauga County, Ohio",2.629
39057,"Greene County, Ohio",2.151
39059,"Guernsey County, Ohio",2.018
39061,"Hamilton County, Ohio",2.206
39063,"Hancock County, Ohio",2.175
39065,"Hardin County, Ohio",2.151
39067,"Harrison County, Ohio",2.144
39069,"Henry County, Ohio",2.144
39071,"Highland County, Ohio",2.104
39073,"Hocking County, Ohio",2.206
39075,"Holmes County, Ohio",2.198
39077,"Huron County, Ohio",2.026
39079,"Jackson County, Ohio",2.144
39081,"Jefferson County, Ohio",2.073
39083,"Knox County, Ohio",2.097
39085,"Lake County, Ohio",2.378
39087,"Lawrence County, Ohio",2.042
39089,"Licking County, Ohio",2.19
39091,"Logan County, Ohio",2.011
39093,"Lorain County, Ohio",2.198
39095,"Lucas County, Ohio",2.167
39097,"Madison County, Ohio",2.277
39099,"Mahoning County, Ohio",2.308
39101,"Marion County, Ohio",2.042
39103,"Medina County, Ohio",2.472
39105,"Meigs County, Ohio",2.089
39107,"Mercer County, Ohio",1.854
39109,"Miami County, Ohio",2.144
39111,"Monroe County, Ohio",2.144
39113,"Montgomery County, Ohio",2.151
39115,"Morgan County, Ohio",2.112
39117,"Morrow County, Ohio",2.237
39119,"Muskingum County, Ohio",2.073
39121,"Noble County, Ohio",2.065
39123,"Ottawa County, Ohio",2.41
39125,"Paulding County, Ohio",2.136
39127,"Perry County, Ohio",2.175
39129,"Pickaway County, Ohio",1.995
39131,"Pike County, Ohio",2.12
39133,"Portage County, Ohio",2.417
39135,"Preble County, Ohio",2.151
39137,"Putnam County, Ohio",2.144
39139,"Richland County, Ohio",2.136
39141,"Ross County, Ohio",2.018
39143,"Sandusky County, Ohio",2.011
39145,"Scioto County, Ohio",2.018
39147,"Seneca County, Ohio",2.05
39149,"Shelby County, Ohio",2.003
39151,"Stark County, Ohio",2.214
39153,"Summit County, Ohio",2.316
39155,"Trumbull County, Ohio",2.104
39157,"Tuscarawas County, Ohio",2.206
39159,"Union County, Ohio",2.128
39161,"Van Wert County, Ohio",2.081
39163,"Vinton County, Ohio",2.089
39165,"Warren County, Ohio",2.253
39167,"Washington County, Ohio",2.159
39169,"Wayne County, Ohio",2.292
39171,"Williams County, Ohio",2.167
39173,"Wood County, Ohio",2.151
39175,"Wyandot County, Ohio",2.222
40001,"Adair County, Oklahoma",2.183
40003,"Alfalfa County, Oklahoma",2.222
40005,"Atoka County, Oklahoma",2.23
40007,"Beaver County, Oklahoma",2.323
40009,"Beckham County, Oklahoma",2.347
40011,"Blaine County, Oklahoma",2.316
40013,"Bryan County, Oklahoma",2.253
40015,"Caddo County, Oklahoma",2.253
40017,"Canadian County, Oklahoma",2.37
40019,"Carter County, Oklahoma",2.19
40021,"Cherokee County, Oklahoma",2.347
40023,"Choctaw County, Oklahoma",2.175
40025,"Cimarron County, Oklahoma",2.347
40027,"Cleveland County, Oklahoma",2.347
40029,"Coal County, Oklahoma",2.237
40031,"Comanche County, Oklahoma",2.136
40033,"Cotton County, Oklahoma",2.19
40035,"Craig County, Oklahoma",2.261
40037,"Creek County, Oklahoma",2.347
40039,"Custer County, Oklahoma",2.402
40041,"Delaware County, Oklahoma",2.316
40043,"Dewey County, Oklahoma",2.402
40045,"Ellis County, Oklahoma",2.48
40047,"Garfield County, Oklahoma",2.151
40049,"Garvin County, Oklahoma",2.284
40051,"Grady County, Oklahoma",2.386
40053,"Grant County, Oklahoma",2.151
40055,"Greer County, Oklahoma",2.323
40057,"Harmon County, Oklahoma",2.323
40059,"Harper County, Oklahoma",2.441
40061,"Haskell County, Oklahoma",2.237
40063,"Hughes County, Oklahoma",2.198
40065,"Jackson County, Oklahoma",2.269
40067,"Jefferson County, Oklahoma",2.198
40069,"Johnston County, Oklahoma",2.183
40071,"Kay County, Oklahoma",2.057
40073,"Kingfisher County, Oklahoma",2.292
40075,"Kiowa County, Oklahoma",2.206
40077,"Latimer County, Oklahoma",2.269
40079,"Le Flore County, Oklahoma",2.19
40081,"Lincoln County, Oklahoma",2.269
40083,"Logan County, Oklahoma",2.386
40085,"Love County, Oklahoma",2.237
40087,"McClain County, Oklahoma",2.394
40089,"McCurtain County, Oklahoma",2.261
40091,"McIntosh County, Oklahoma",2.3
40093,"Major County, Oklahoma",2.261
40095,"Marshall County, Oklahoma",2.198
40097,"Mayes County, Oklahoma",2.253
40099,"Murray County, Oklahoma",2.19
40101,"Muskogee County, Oklahoma",2.347
40103,"Noble County, Oklahoma",2.237
40105,"Nowata County, Oklahoma",2.308
40107,"Okfuskee County, Oklahoma",2.253
40109,"Oklahoma County, Oklahoma",2.261
40111,"Okmulgee County, Oklahoma",2.245
40113,"Osage County, Oklahoma",2.394
40115,"Ottawa County, Oklahoma",2.175
40117,"Pawnee County, Oklahoma",2.402
40119,"Payne County, Oklahoma",2.292
40121,"Pittsburg County, Oklahoma",2.378
40123,"Pontotoc County, Oklahoma",2.112
40125,"Pottawatomie County, Oklahoma",2.198
40127,"Pushmataha County, Oklahoma",2.214
40129,"Roger Mills County, Oklahoma",2.394
40131,"Rogers County, Oklahoma",2.496
40133,"Seminole County, Oklahoma",2.269
40135,"Sequoyah County, Oklahoma",2.214
40137,"Stephens County, Oklahoma",2.339
